tar1	tar2	tarPair	APF_score	Seq	APF_sim	Seq_distance
83	98	4USF:5MY8	-233.944	40.7166	0.129402	0.98384
83	99	4USF:5NKF	-371.373	55.7663	0.384086	0.961979
83	100	4USF:5U6B	-300.206	60.8341	0.261778	0.951686
83	101	4USF:5UYJ	-269.548	72.071	0.196603	0.934252
83	102	4USF:5BX6	-226.083	78.3373	0.233869	0.936631
83	103	4USF:4MXO	-363.137	56.6938	0.368422	0.958696
83	104	4USF:5G1X	-218.372	75.4277	0.145031	0.923128
83	105	4USF:5HU9	-369.169	62.5391	0.247537	0.949911
83	106	4USF:3KN5	-174.524	62.2469	0.0949343	0.950417
83	107	4USF:3BBT	-368.498	62.2033	0.328924	0.951545
83	108	4USF:3S95	-251.976	71.1635	0.189897	0.941869
83	109	4USF:5HES	-359.397	58.2045	0.228628	0.958412
84	1	4WOT:1CM8	-392.605	52.1064	0.294259	0.97932
84	2	4WOT:1Q41	-292.119	60.2071	0.204641	0.974174
84	3	4WOT:1S9I	-394.971	63.0657	0.16783	0.967974
84	4	4WOT:1T46	-313.47	41.6036	0.143856	0.986143
84	5	4WOT:1UA2	-365.103	53.4741	0.220619	0.976129
84	6	4WOT:1X8B	-301.087	46.02	0.211188	0.979602
84	7	4WOT:1XJD	-367.399	115.702	0.260692	0.888953
84	8	4WOT:2C47	-279.203	41.4934	0.233388	0.985811
84	9	4WOT:2CMW	-250.87	45.0015	0.145345	0.983809
84	10	4WOT:2DQ7	-378.246	50.8966	0.32664	0.976428
84	11	4WOT:2HW7	-337.18	67.8801	0.246723	0.959717
84	12	4WOT:2I1M	-295.25	40.6845	0.187146	0.987084
84	13	4WOT:2JDO	-427.606	125.3	0.360686	0.879974
84	14	4WOT:2NRU	-315.6	44.0786	0.190341	0.982946
84	15	4WOT:2QD9	-262.727	45.5332	0.122804	0.984491
84	16	4WOT:2RKU	-285.899	73.4631	0.150364	0.955799
84	17	4WOT:2V7O	-324.644	79.7446	0.23387	0.949963
84	18	4WOT:2VZ6	-318.381	72.9763	0.227098	0.95605
84	19	4WOT:2WEL	-269.706	80.6845	0.177621	0.948209
84	20	4WOT:2X2M	-292.836	48.2753	0.251406	0.980255
84	21	4WOT:2X4Z	-359.198	76.2656	0.260589	0.950194
84	22	4WOT:2XNM	-251.525	68.6042	0.132974	0.955871
84	23	4WOT:2Y7J	-281.201	83.8069	0.17336	0.939592
84	24	4WOT:2YCF	-257.888	81.6839	0.137878	0.942149
84	25	4WOT:2YEX	-270.334	72.1184	0.208968	0.9548
84	26	4WOT:3BHY	-399.213	65.8146	0.338199	0.958606
84	27	4WOT:3BLR	-375.486	47.7979	0.271531	0.981654
84	28	4WOT:3E7O	-299.539	53.6868	0.233853	0.97931
84	29	4WOT:3EQR	-329.387	39.4854	0.199812	0.986434
84	30	4WOT:3F66	-260.72	46.5664	0.167403	0.982074
84	31	4WOT:3FHR	-318.233	61.652	0.219964	0.96647
84	32	4WOT:3FXZ	-282.329	75.3717	0.172943	0.950276
84	33	4WOT:3FZT	-205.24	46.9997	0.0674138	0.980341
84	34	4WOT:3HDM	-286.248	115.441	0.203186	0.888246
84	35	4WOT:3HNG	-289.072	42.4698	0.147817	0.985154
84	36	4WOT:3MPM	-294.724	46.2934	0.183432	0.979891
84	37	4WOT:3NR9	-368.454	58.7906	0.281786	0.975857
84	38	4WOT:3OY1	-311.083	54.8316	0.173504	0.977863
84	39	4WOT:3PLS	-345.326	43.9385	0.237065	0.98452
84	40	4WOT:3POZ	-313.47	45.4852	0.144998	0.983016
84	41	4WOT:3PP0	-305.64	41.7023	0.13789	0.985448
84	42	4WOT:3Q4U	-328.649	43.4326	0.250742	0.98474
84	43	4WOT:3R04	-299.84	60.7521	0.198352	0.968725
84	44	4WOT:3RGF	-273.119	43.7632	0.11441	0.985987
84	45	4WOT:3SXS	-283.264	54.6971	0.153256	0.97351
84	46	4WOT:3V8S	-411.948	360.246	0.412884	0.215625
84	47	4WOT:3VO3	-345.007	43.4541	0.135825	0.985525
84	48	4WOT:3VVH	-439.271	60.9137	0.21061	0.968462
84	49	4WOT:3WF7	-361.258	113.944	0.229004	0.892005
84	50	4WOT:3ZBF	-316.546	40.2489	0.244405	0.986448
84	51	4WOT:4AT5	-274.766	47.7145	0.137846	0.981589
84	52	4WOT:4AU8	-266.182	55.6384	0.160166	0.973082
84	53	4WOT:4B6L	-276.39	76.4501	0.144137	0.95047
84	54	4WOT:4BKY	-452.446	77.1632	0.365049	0.953931
84	55	4WOT:4CLJ	-328.421	39.564	0.241152	0.987919
84	56	4WOT:4CRS	-450.343	116.507	0.363877	0.904308
84	57	4WOT:4E93	-350.74	54.3733	0.238881	0.980448
84	58	4WOT:4EYJ	-238.53	50.4839	0.109354	0.981242
84	59	4WOT:4F9C	-366.238	57.5723	0.327931	0.97268
84	60	4WOT:4FYO	-268.401	42.5495	0.16226	0.983949
84	61	4WOT:4GCJ	-315.505	59.3234	0.178723	0.97189
84	62	4WOT:4GIH	-323.485	43.027	0.247746	0.985111
84	63	4WOT:4GV1	-451.314	121.603	0.374289	0.89151
84	64	4WOT:4HCU	-295.723	45.1171	0.140561	0.981659
84	65	4WOT:4HGS	-315.622	50.4344	0.179497	0.980408
84	66	4WOT:4HVD	-327.408	54.1255	0.249463	0.975062
84	67	4WOT:4I4E	-279.061	43.1311	0.165969	0.982667
84	68	4WOT:4IM0	-370.151	45.9871	0.290651	0.991456
84	69	4WOT:4IVA	-314.916	47.7811	0.241462	0.980957
84	70	4WOT:4K33	-414.184	42.0415	0.319877	0.985375
84	71	4WOT:4KIK	-378.813	43.9324	0.292018	0.992155
84	72	4WOT:4KWP	-272.474	53.8169	0.174637	0.97916
84	73	4WOT:4L7F	-378.154	62.2259	0.248726	0.973555
84	74	4WOT:4NW6	-343.42	115.907	0.255421	0.890333
84	75	4WOT:4OBO	-271.67	66.6916	0.191557	0.961403
84	76	4WOT:4PMM	-281.898	46.7136	0.131907	0.982261
84	77	4WOT:4QTE	-465.156	57.0089	0.349583	0.977698
84	78	4WOT:4RFZ	-363.75	51.2219	0.226755	0.975925
84	79	4WOT:4RT7	-333.327	46.9721	0.180497	0.981182
84	80	4WOT:4TND	-286.304	108.488	0.18039	0.947687
84	81	4WOT:4TWC	-282.298	38.1428	0.145457	0.988276
84	82	4WOT:4U8Z	-321.409	76.623	0.231964	0.949056
84	83	4WOT:4USF	-236.179	64.0958	0.115355	0.963423
84	84	4WOT:4WOT	-814.855	404.546	1.	0.
84	85	4WOT:4X7Q	-342.708	60.7675	0.215563	0.966365
84	86	4WOT:4XV2	-277.56	44.1253	0.125208	0.980688
84	87	4WOT:4YLK	-301.119	45.7384	0.220022	0.985413
84	88	4WOT:4YMJ	-296.136	44.5998	0.19963	0.982716
84	89	4WOT:5EAK	-399.257	84.7412	0.32504	0.941751
84	90	4WOT:5EBZ	-241.55	57.0878	0.132066	0.987832
84	91	4WOT:5EZV	-384.498	84.178	0.295186	0.961263
84	92	4WOT:5GRN	-311.344	44.3274	0.13839	0.983578
84	93	4WOT:5H2U	-253.887	47.3679	0.12883	0.980046
84	94	4WOT:5JIX	-211.991	11.4134	0.0800144	0.997715
84	95	4WOT:5JZN	-352.04	76.9039	0.231753	0.945677
84	96	4WOT:5L0N	-160.634	10.437	0.0621579	0.997833
84	97	4WOT:5LI9	-433.558	134.78	0.367644	0.868678
84	98	4WOT:5MY8	-333.889	38.6845	0.191935	0.989989
84	99	4WOT:5NKF	-280.295	40.0668	0.159348	0.98653
84	100	4WOT:5U6B	-320.568	42.2824	0.217404	0.983982
84	101	4WOT:5UYJ	-341.597	92.526	0.22992	0.925628
84	102	4WOT:5BX6	-284.658	138.872	0.269984	0.863325
84	103	4WOT:4MXO	-304.89	45.3535	0.189121	0.981859
84	104	4WOT:5G1X	-419.074	90.2469	0.389013	0.924475
84	105	4WOT:5HU9	-306.466	48.6711	0.124215	0.979179
84	106	4WOT:3KN5	-280.813	70.0244	0.17897	0.956936
84	107	4WOT:3BBT	-245.54	40.8597	0.106361	0.985651
84	108	4WOT:3S95	-350.35	66.7843	0.267357	0.964863
84	109	4WOT:5HES	-278.599	48.4683	0.100059	0.980208
85	1	4X7Q:1CM8	-388.37	41.4122	0.350955	0.980528
85	2	4X7Q:1Q41	-301.604	48.137	0.265856	0.975391
85	3	4X7Q:1S9I	-312.405	40.8582	0.127975	0.979962
85	4	4X7Q:1T46	-300.053	42.4324	0.160655	0.978512
85	5	4X7Q:1UA2	-270.567	44.2852	0.147659	0.975595
85	6	4X7Q:1X8B	-306.684	37.4381	0.267031	0.979876
85	7	4X7Q:1XJD	-444.331	59.2154	0.464777	0.956641
85	8	4X7Q:2C47	-334.06	30.7234	0.407194	0.988404
85	9	4X7Q:2CMW	-265.926	33.9575	0.199046	0.986257
85	10	4X7Q:2DQ7	-393.609	47.5239	0.431083	0.969364
85	11	4X7Q:2HW7	-351.787	59.3517	0.327372	0.954093
85	12	4X7Q:2I1M	-274.74	43.2696	0.197543	0.978223
85	13	4X7Q:2JDO	-323.133	60.2616	0.251054	0.958615
85	14	4X7Q:2NRU	-302.47	35.987	0.213066	0.983055
85	15	4X7Q:2QD9	-319.456	37.9738	0.221295	0.98392
85	16	4X7Q:2RKU	-298.255	64.0124	0.19946	0.949973
85	17	4X7Q:2V7O	-369.352	65.9264	0.368944	0.94902
85	18	4X7Q:2VZ6	-339.073	66.4644	0.313924	0.945655
85	19	4X7Q:2WEL	-283.242	67.144	0.238758	0.946535
85	20	4X7Q:2X2M	-267.219	42.2395	0.255111	0.977466
85	21	4X7Q:2X4Z	-268.425	47.3174	0.177376	0.971421
85	22	4X7Q:2XNM	-242.972	44.726	0.151275	0.972041
85	23	4X7Q:2Y7J	-296.107	64.8634	0.234312	0.946059
85	24	4X7Q:2YCF	-219.264	67.0797	0.121464	0.941843
85	25	4X7Q:2YEX	-252.957	64.8887	0.222994	0.945453
85	26	4X7Q:3BHY	-377.224	60.945	0.368032	0.947088
85	27	4X7Q:3BLR	-418.609	37.8865	0.411319	0.982818
85	28	4X7Q:3E7O	-339.79	41.742	0.366753	0.981355
85	29	4X7Q:3EQR	-365.572	39.2816	0.299988	0.979985
85	30	4X7Q:3F66	-269.126	46.0515	0.217369	0.973866
85	31	4X7Q:3FHR	-341.176	55.8275	0.308132	0.959016
85	32	4X7Q:3FXZ	-268.064	55.1342	0.189979	0.960338
85	33	4X7Q:3FZT	-247.86	43.0744	0.119829	0.975385
85	34	4X7Q:3HDM	-284.769	54.1967	0.245079	0.963283
85	35	4X7Q:3HNG	-298.018	45.7323	0.191468	0.974339
85	36	4X7Q:3MPM	-274.705	48.6053	0.194187	0.966955
85	37	4X7Q:3NR9	-416.226	46.7248	0.438278	0.977267
85	38	4X7Q:3OY1	-316.045	37.3844	0.218256	0.98466
85	39	4X7Q:3PLS	-286.356	45.8853	0.19871	0.974835
85	40	4X7Q:3POZ	-317.87	50.7237	0.18172	0.968516
85	41	4X7Q:3PP0	-343.503	51.3083	0.212251	0.967164
85	42	4X7Q:3Q4U	-299.02	32.1697	0.253007	0.98752
85	43	4X7Q:3R04	-472.685	174.449	0.600817	0.615589
85	44	4X7Q:3RGF	-279.828	38.8362	0.124586	0.98355
85	45	4X7Q:3SXS	-292.449	52.1808	0.199076	0.964061
85	46	4X7Q:3V8S	-282.653	58.415	0.236885	0.969256
85	47	4X7Q:3VO3	-346.275	49.2786	0.255087	0.97225
85	48	4X7Q:3VVH	-330.265	44.403	0.145114	0.975019
85	49	4X7Q:3WF7	-280.058	61.8588	0.167748	0.952553
85	50	4X7Q:3ZBF	-327.2	41.8583	0.31828	0.97815
85	51	4X7Q:4AT5	-298.382	39.3627	0.198139	0.981322
85	52	4X7Q:4AU8	-302.591	51.2984	0.252239	0.96589
85	53	4X7Q:4B6L	-278.159	58.8635	0.177902	0.956229
85	54	4X7Q:4BKY	-387.345	72.4949	0.326096	0.939384
85	55	4X7Q:4CLJ	-333.456	42.4538	0.303043	0.979264
85	56	4X7Q:4CRS	-370.139	56.9325	0.299576	0.965937
85	57	4X7Q:4E93	-372.314	48.9986	0.328085	0.976332
85	58	4X7Q:4EYJ	-262.635	40.1624	0.161576	0.982303
85	59	4X7Q:4F9C	-350.563	47.53	0.366162	0.972243
85	60	4X7Q:4FYO	-261.488	42.9498	0.187714	0.975621
85	61	4X7Q:4GCJ	-357.896	53.2484	0.280289	0.966239
85	62	4X7Q:4GIH	-304.782	40.5443	0.268102	0.980293
85	63	4X7Q:4GV1	-329.04	58.529	0.242447	0.962535
85	64	4X7Q:4HCU	-274.133	49.1378	0.147205	0.967569
85	65	4X7Q:4HGS	-386.294	38.1237	0.327738	0.983312
85	66	4X7Q:4HVD	-313.004	42.6573	0.277919	0.97691
85	67	4X7Q:4I4E	-276.89	42.3949	0.199159	0.975037
85	68	4X7Q:4IM0	-348.421	41.286	0.313887	0.989735
85	69	4X7Q:4IVA	-313.645	32.4138	0.291927	0.986936
85	70	4X7Q:4K33	-347.963	46.3768	0.275155	0.973472
85	71	4X7Q:4KIK	-431.183	45.5709	0.461156	0.987417
85	72	4X7Q:4KWP	-312.837	54.1691	0.280587	0.968526
85	73	4X7Q:4L7F	-347.236	38.599	0.255611	0.984832
85	74	4X7Q:4NW6	-353.686	69.3595	0.330256	0.941459
85	75	4X7Q:4OBO	-305.326	45.0383	0.294909	0.973761
85	76	4X7Q:4PMM	-312.979	45.5992	0.198156	0.974803
85	77	4X7Q:4QTE	-365.442	43.4769	0.263008	0.980664
85	78	4X7Q:4RFZ	-238.839	46.8949	0.119167	0.969919
85	79	4X7Q:4RT7	-328.943	44.866	0.214243	0.974408
85	80	4X7Q:4TND	-276.016	42.8893	0.204285	0.987812
85	81	4X7Q:4TWC	-324.402	44.5698	0.234118	0.976139
85	82	4X7Q:4U8Z	-348.96	52.7418	0.333172	0.96402
85	83	4X7Q:4USF	-224.992	47.6304	0.128904	0.969891
85	84	4X7Q:4WOT	-342.67	60.7675	0.215563	0.966365
85	85	4X7Q:4X7Q	-668.567	271.384	1.	0.
85	86	4X7Q:4XV2	-294.317	42.9237	0.171587	0.972758
85	87	4X7Q:4YLK	-311.976	45.6046	0.287876	0.978382
85	88	4X7Q:4YMJ	-316.057	38.7352	0.277152	0.980565
85	89	4X7Q:5EAK	-356.833	85.825	0.3164	0.910934
85	90	4X7Q:5EBZ	-288.26	46.8298	0.229237	0.987794
85	91	4X7Q:5EZV	-410.169	80.869	0.409439	0.946707
85	92	4X7Q:5GRN	-294.026	46.692	0.150404	0.972839
85	93	4X7Q:5H2U	-262.309	53.5858	0.167601	0.961933
85	94	4X7Q:5JIX	-221.492	7.95888	0.106452	0.998344
85	95	4X7Q:5JZN	-365.316	61.9736	0.30417	0.947413
85	96	4X7Q:5L0N	-176.115	8.55729	0.0910624	0.997829
85	97	4X7Q:5LI9	-315.997	59.846	0.237983	0.961404
85	98	4X7Q:5MY8	-327.077	38.0005	0.224532	0.9856
85	99	4X7Q:5NKF	-265.045	49.5359	0.173662	0.969308
85	100	4X7Q:5U6B	-306.028	43.8489	0.241485	0.97432
85	101	4X7Q:5UYJ	-386.331	64.4409	0.358449	0.946224
85	102	4X7Q:5BX6	-274.874	57.8433	0.306836	0.964653
85	103	4X7Q:4MXO	-300.648	44.4381	0.224173	0.974039
85	104	4X7Q:5G1X	-356.837	80.9853	0.343719	0.909339
85	105	4X7Q:5HU9	-302.518	50.1934	0.1475	0.966991
85	106	4X7Q:3KN5	-300.397	57.8226	0.249607	0.956228
85	107	4X7Q:3BBT	-249.64	48.8838	0.134007	0.969384
85	108	4X7Q:3S95	-343.284	41.0242	0.312879	0.980236
85	109	4X7Q:5HES	-307.164	45.3421	0.148205	0.97418
86	1	4XV2:1CM8	-308.448	49.415	0.196002	0.969809
86	2	4XV2:1Q41	-249.555	41.5868	0.161152	0.979998
86	3	4XV2:1S9I	-397.346	48.8426	0.183284	0.968817
86	4	4XV2:1T46	-391.323	80.7716	0.241913	0.915213
86	5	4XV2:1UA2	-274.88	44.8423	0.134928	0.972751
86	6	4XV2:1X8B	-308.834	42.9298	0.239742	0.971186
86	7	4XV2:1XJD	-322.128	60.9779	0.216253	0.949931
86	8	4XV2:2C47	-212.741	39.2519	0.146185	0.979389
86	9	4XV2:2CMW	-203.254	46.9202	0.0960148	0.971428
86	10	4XV2:2DQ7	-318.651	94.045	0.15892	0.869355
86	11	4XV2:2HW7	-254.429	50.7505	0.151631	0.963448
86	12	4XV2:2I1M	-297.467	76.6994	0.204983	0.925486
86	13	4XV2:2JDO	-184.992	59.22	0.106331	0.956478
86	14	4XV2:2NRU	-296.892	73.1944	0.124115	0.923664
86	15	4XV2:2QD9	-333.498	50.6955	0.213525	0.968791
86	16	4XV2:2RKU	-286.347	60.3259	0.162783	0.951616
86	17	4XV2:2V7O	-276.925	42.7018	0.183624	0.976709
86	18	4XV2:2VZ6	-248.012	39.0751	0.148706	0.979545
86	19	4XV2:2WEL	-242.489	44.3227	0.154964	0.97463
86	20	4XV2:2X2M	-240.8	77.5405	0.18343	0.917308
86	21	4XV2:2X4Z	-265.56	63.9121	0.153705	0.943221
86	22	4XV2:2XNM	-242.065	53.5538	0.132913	0.956348
86	23	4XV2:2Y7J	-194.223	52.0162	0.113259	0.962225
86	24	4XV2:2YCF	-202.275	48.6765	0.0915354	0.966652
86	25	4XV2:2YEX	-215.239	55.0775	0.142964	0.957205
86	26	4XV2:3BHY	-253.902	57.9489	0.147659	0.947907
86	27	4XV2:3BLR	-314.229	44.6786	0.205189	0.973979
86	28	4XV2:3E7O	-238.571	44.9908	0.160034	0.976413
86	29	4XV2:3EQR	-384.435	80.8666	0.293727	0.90763
86	30	4XV2:3F66	-261.537	72.6633	0.181747	0.929146
86	31	4XV2:3FHR	-234.815	42.3069	0.129246	0.974369
86	32	4XV2:3FXZ	-240.107	67.8963	0.134975	0.934501
86	33	4XV2:3FZT	-240.37	70.8588	0.0997789	0.927463
86	34	4XV2:3HDM	-272.254	53.7657	0.198322	0.96065
86	35	4XV2:3HNG	-375.559	81.6907	0.269244	0.910837
86	36	4XV2:3MPM	-320.497	90.028	0.234031	0.876546
86	37	4XV2:3NR9	-281.072	39.2204	0.176939	0.982558
86	38	4XV2:3OY1	-298.539	48.4622	0.17244	0.971929
86	39	4XV2:3PLS	-259.086	78.3012	0.144011	0.9202
86	40	4XV2:3POZ	-406.823	71.9884	0.263552	0.930943
86	41	4XV2:3PP0	-371.19	74.5276	0.219452	0.924556
86	42	4XV2:3Q4U	-284.016	56.3523	0.202062	0.958298
86	43	4XV2:3R04	-285.623	48.3856	0.194217	0.967796
86	44	4XV2:3RGF	-316.37	39.0619	0.165688	0.981878
86	45	4XV2:3SXS	-358.9	80.8391	0.265465	0.906072
86	46	4XV2:3V8S	-293.978	45.0758	0.226887	0.980065
86	47	4XV2:3VO3	-396.191	82.2356	0.29564	0.915844
86	48	4XV2:3VVH	-430.73	50.423	0.218493	0.96492
86	49	4XV2:3WF7	-250.582	52.1295	0.118902	0.963307
86	50	4XV2:3ZBF	-257.082	66.283	0.173936	0.940338
86	51	4XV2:4AT5	-322.27	71.7235	0.204646	0.93247
86	52	4XV2:4AU8	-239.66	48.0911	0.140098	0.967355
86	53	4XV2:4B6L	-274.955	57.5272	0.153942	0.954475
86	54	4XV2:4BKY	-296.215	57.1415	0.168863	0.95899
86	55	4XV2:4CLJ	-253.143	74.3546	0.154648	0.930734
86	56	4XV2:4CRS	-281.265	53.2033	0.153176	0.967607
86	57	4XV2:4E93	-284.272	93.126	0.169361	0.9069
86	58	4XV2:4EYJ	-263.785	55.6231	0.144272	0.963035
86	59	4XV2:4F9C	-293.089	33.4287	0.226596	0.985048
86	60	4XV2:4FYO	-225.46	67.7088	0.123552	0.934022
86	61	4XV2:4GCJ	-283.376	44.7948	0.155601	0.973982
86	62	4XV2:4GIH	-267.776	70.7033	0.18322	0.934738
86	63	4XV2:4GV1	-276.837	56.6034	0.151973	0.961842
86	64	4XV2:4HCU	-329.525	80.6393	0.188344	0.904887
86	65	4XV2:4HGS	-263.797	41.9954	0.135293	0.977949
86	66	4XV2:4HVD	-265.204	70.1975	0.176645	0.931907
86	67	4XV2:4I4E	-233.883	81.2279	0.125802	0.900208
86	68	4XV2:4IM0	-323.183	51.0748	0.239099	0.982892
86	69	4XV2:4IVA	-267.162	79.5923	0.187484	0.914224
86	70	4XV2:4K33	-266.324	79.828	0.142706	0.914408
86	71	4XV2:4KIK	-299.063	52.1286	0.19641	0.98207
86	72	4XV2:4KWP	-256.211	45.6758	0.166629	0.975631
86	73	4XV2:4L7F	-238.982	47.3112	0.107198	0.975184
86	74	4XV2:4NW6	-268.904	56.1121	0.169025	0.958277
86	75	4XV2:4OBO	-281.859	67.4944	0.222462	0.935829
86	76	4XV2:4PMM	-298.286	69.7674	0.159379	0.935768
86	77	4XV2:4QTE	-296.276	43.2344	0.15304	0.979178
86	78	4XV2:4RFZ	-282.674	81.452	0.147786	0.901177
86	79	4XV2:4RT7	-329.826	71.7617	0.190683	0.928702
86	80	4XV2:4TND	-219.052	49.3814	0.113921	0.982406
86	81	4XV2:4TWC	-235.56	48.4538	0.109288	0.96929
86	82	4XV2:4U8Z	-313.401	71.0011	0.237936	0.928993
86	83	4XV2:4USF	-313.254	75.1437	0.218982	0.918393
86	84	4XV2:4WOT	-277.571	44.1253	0.125208	0.980688
86	85	4XV2:4X7Q	-294.33	42.9237	0.171587	0.972758
86	86	4XV2:4XV2	-755.127	249.213	1.	0.
86	87	4XV2:4YLK	-239.591	42.6773	0.150322	0.979384
86	88	4XV2:4YMJ	-303.05	73.923	0.225557	0.92292
86	89	4XV2:5EAK	-305.83	59.3256	0.205765	0.953657
86	90	4XV2:5EBZ	-192.589	55.1301	0.102868	0.981579
86	91	4XV2:5EZV	-330.95	58.672	0.236019	0.969452
86	92	4XV2:5GRN	-407.844	77.5703	0.256247	0.918368
86	93	4XV2:5H2U	-311.975	86.8849	0.209912	0.89102
86	94	4XV2:5JIX	-206.859	14.1946	0.0822251	0.994264
86	95	4XV2:5JZN	-272.134	57.606	0.149462	0.950521
86	96	4XV2:5L0N	-162.899	11.7541	0.0726689	0.995539
86	97	4XV2:5LI9	-265.893	49.7127	0.149189	0.970999
86	98	4XV2:5MY8	-258.122	34.7174	0.123787	0.986911
86	99	4XV2:5NKF	-319.179	81.6372	0.222945	0.909223
86	100	4XV2:5U6B	-278.109	77.7059	0.176561	0.912178
86	101	4XV2:5UYJ	-299.011	49.4938	0.190134	0.965455
86	102	4XV2:5BX6	-225.567	53.6226	0.182943	0.966921
86	103	4XV2:4MXO	-350.553	94.9489	0.26978	0.870934
86	104	4XV2:5G1X	-264.313	63.4246	0.166944	0.939447
86	105	4XV2:5HU9	-392.651	84.6456	0.220034	0.897773
86	106	4XV2:3KN5	-198.692	42.4516	0.096684	0.974308
86	107	4XV2:3BBT	-365.431	83.1992	0.254232	0.903424
86	108	4XV2:3S95	-296.638	72.4253	0.206832	0.93292
86	109	4XV2:5HES	-483.524	86.2236	0.325178	0.898323
87	1	4YLK:1CM8	-296.405	68.9316	0.270248	0.958699
87	2	4YLK:1Q41	-236.754	85.6075	0.216563	0.940415
87	3	4YLK:1S9I	-265.43	49.2901	0.122126	0.977675
87	4	4YLK:1T46	-265.812	49.0805	0.166629	0.977992
87	5	4YLK:1UA2	-256.221	74.6507	0.175038	0.946911
87	6	4YLK:1X8B	-217.274	38.0748	0.177155	0.984066
87	7	4YLK:1XJD	-313.351	60.9671	0.305501	0.964814
87	8	4YLK:2C47	-277.387	31.409	0.371086	0.990722
87	9	4YLK:2CMW	-284.684	38.2768	0.301491	0.986633
87	10	4YLK:2DQ7	-304.79	43.6912	0.341653	0.980177
87	11	4YLK:2HW7	-329.958	51.0289	0.380642	0.974021
87	12	4YLK:2I1M	-220.393	42.9948	0.168043	0.98354
87	13	4YLK:2JDO	-251.384	58.1117	0.200856	0.970539
87	14	4YLK:2NRU	-322.776	37.9247	0.320752	0.985593
87	15	4YLK:2QD9	-251.474	68.4288	0.181285	0.960027
87	16	4YLK:2RKU	-263.06	47.3854	0.205137	0.979014
87	17	4YLK:2V7O	-299.679	51.0373	0.321125	0.97661
87	18	4YLK:2VZ6	-264.19	47.334	0.251916	0.978899
87	19	4YLK:2WEL	-308.073	49.7271	0.373364	0.97755
87	20	4YLK:2X2M	-231.24	39.2707	0.252541	0.985089
87	21	4YLK:2X4Z	-257.949	56.4235	0.216508	0.96889
87	22	4YLK:2XNM	-194.31	41.1429	0.127861	0.981888
87	23	4YLK:2Y7J	-286.16	58.3459	0.289243	0.966588
87	24	4YLK:2YCF	-226.081	54.3327	0.170706	0.970791
87	25	4YLK:2YEX	-201.452	52.1203	0.186954	0.973059
87	26	4YLK:3BHY	-299.43	52.3989	0.306525	0.970058
87	27	4YLK:3BLR	-339.342	68.9982	0.357341	0.956373
87	28	4YLK:3E7O	-270.306	75.6571	0.306751	0.953111
87	29	4YLK:3EQR	-284.911	32.5241	0.240875	0.989496
87	30	4YLK:3F66	-239.836	33.1111	0.228179	0.989657
87	31	4YLK:3FHR	-278.669	37.1756	0.271768	0.986087
87	32	4YLK:3FXZ	-196.693	46.6024	0.135206	0.978307
87	33	4YLK:3FZT	-203.089	35.2002	0.106347	0.987416
87	34	4YLK:3HDM	-227.055	56.4564	0.205939	0.969499
87	35	4YLK:3HNG	-262.705	43.0392	0.196704	0.982601
87	36	4YLK:3MPM	-244.542	40.0561	0.203464	0.982819
87	37	4YLK:3NR9	-441.422	117.061	0.651612	0.890766
87	38	4YLK:3OY1	-293.179	74.2558	0.248305	0.95367
87	39	4YLK:3PLS	-228.723	32.4429	0.167567	0.990369
87	40	4YLK:3POZ	-265.246	38.4388	0.167272	0.986159
87	41	4YLK:3PP0	-266.374	30.8197	0.168743	0.99093
87	42	4YLK:3Q4U	-267.963	32.1758	0.268553	0.990443
87	43	4YLK:3R04	-302.539	49.9745	0.325342	0.97585
87	44	4YLK:3RGF	-260.014	66.3065	0.167072	0.963291
87	45	4YLK:3SXS	-252.265	43.9921	0.195813	0.980445
87	46	4YLK:3V8S	-262.295	46.3239	0.269599	0.985199
87	47	4YLK:3VO3	-286.765	44.0553	0.231283	0.983021
87	48	4YLK:3VVH	-298.667	48.6328	0.156867	0.977059
87	49	4YLK:3WF7	-256.523	57.9167	0.18603	0.968159
87	50	4YLK:3ZBF	-282.622	36.678	0.31386	0.987157
87	51	4YLK:4AT5	-236.597	41.2643	0.164647	0.984286
87	52	4YLK:4AU8	-270.344	76.7345	0.266132	0.941572
87	53	4YLK:4B6L	-246.11	51.3352	0.184132	0.974515
87	54	4YLK:4BKY	-303.48	50.6593	0.264596	0.97734
87	55	4YLK:4CLJ	-276.151	29.7123	0.274741	0.992224
87	56	4YLK:4CRS	-296.873	52.8702	0.254768	0.977512
87	57	4YLK:4E93	-321.727	36.9528	0.323868	0.989695
87	58	4YLK:4EYJ	-233.04	71.9644	0.168146	0.956502
87	59	4YLK:4F9C	-304.072	54.6205	0.364163	0.971938
87	60	4YLK:4FYO	-197.348	36.036	0.141341	0.986862
87	61	4YLK:4GCJ	-251.076	91.9258	0.182344	0.922973
87	62	4YLK:4GIH	-224.579	40.816	0.192415	0.98471
87	63	4YLK:4GV1	-247.853	57.2623	0.18186	0.972547
87	64	4YLK:4HCU	-247.059	48.8532	0.158035	0.975459
87	65	4YLK:4HGS	-359.401	35.9104	0.374978	0.988665
87	66	4YLK:4HVD	-256.203	37.0835	0.246114	0.986641
87	67	4YLK:4I4E	-246.299	35.0686	0.20824	0.986924
87	68	4YLK:4IM0	-273.903	35.7948	0.256427	0.994093
87	69	4YLK:4IVA	-225.347	43.7547	0.199196	0.981777
87	70	4YLK:4K33	-311.186	43.7135	0.29086	0.981957
